id,name
5081561534,Michael J. Birrer
5044100563,Steven Waggoner
5072505682,David H. Moore
5047822251,Katherine Y. Look
5043932885,Wui Jin Koh
5014611244,Bradley J. Monk
5049411008,JoAnn E. Manson
5030728905,Aaron K. Aragaki
5046819887,Jacques E. Rossouw
5043491217,Garnet L. Anderson
5063755496,Ross L. Prentice
5076423165,Andrea Z. LaCroix
5004840750,Rowan T. Chlebowski
5018436834,Barbara V. Howard
5049024242,Cynthia A. Thomson
5088410308,Karen L. Margolis
5069988352,Cora E. Lewis
5067389037,Marcia L. Stefanick
5062804698,Rebecca D. Jackson
5007972753,Karen Johnson
5041866033,Lisa W. Martin
5012817292,Sally A. Shumaker
5067354051,Mark A. Espeland
5016111941,Jean Wactawski‐Wende
5000385368,Steven M. Rowe
5029091133,Cori Daines
5079062707,Felix C. Ringshausen
5016355952,Eitan Kerem
5059010278,John W. Wilson
5068917441,Elizabeth Tullis
5068153788,Nitin Nair
5046092975,C Simard
5011431124,Linda Han
5033137268,Edward P. Ingenito
5085067248,Charlotte M. McKee
5065202836,Julie Lekstrom-Himes
5063513802,Jane C. Davies
5077313879,Neil Bhattacharyya
5052786462,Samuel P. Gubbels
5053943362,Seth Schwartz
5057628748,Jonathan A. Edlow
5055263501,Hussam K. El-Kashlan
5030010442,Terry D. Fife
5013982924,Janene M Holmberg
5048202985,Kathryn Mahoney
5018029368,Deena B Hollingsworth
5043043381,Richard A. Roberts
5058215255,Michael D. Seidman
5008484743,Robert W. Steiner
5070540155,Betty S. Tsai
5014699542,Courtney C. J. Voelker
5033697247,Richard Waguespack
5011272144,Maureen D. Corrigan
5037229454,Mihra S. Taljanovic
5039420067,Lana H. Gimber
5070230473,Giles W. Becker
5026941664,L. Daniel Latt
5011941621,Andrea Klauser
5038225843,David M. Melville
5019273488,Liang Gao
5090858294,Russell S. Witte
5027699991,B. Udall
5024861960,Jonathan T. Overpeck
5003929211,Jayanthi Sunder
5017976116,Shyam V. Sunder
5032122445,Jingjing Zhang
5064171835,Mathias Wullum Nielsen
5077320001,Sharla Alegria
5019110555,Love Börjeson
5049472298,Henry Etzkowitz
5022381292,Holly J. Falk-Krzesinski
5059719411,Aparna Joshi
5090575602,Erin Leahey
5085072569,Laurel Smith‐Doerr
5038344898,Anita Williams Woolley
5087340682,Londa Schiebinger
5054927978,Isabelle Pâris
5007052267,P. Petitjean
5070719193,Nicholas P. Ross
5085763615,Adam D. Myers
5064019947,A. Streblyanska
5025148747,N. Palanque-Delabrouille
5033565514,Ch Yèche
5091817211,Fred Hamann
5032910271,Michael A. Strauss
5000868112,W. N. Brandt
5084033977,M. Brusa
5071161265,Johannes Buchner
5081368998,Jian Ge
5007406695,A. Georgakakis
5022931844,Patrick B. Hall
5000095367,Linhua Jiang
5007885828,Elena Malanushenko
5018702933,Viktor Malanushenko
5003040118,R. G. McMahon
5038028310,Marie Luise Menzel
5073788275,A. Merloni
5067527869,K. Nandra
5062770672,P. Noterdaeme
5033672679,Daniel Oravetz
5033109695,Kaike Pan
5019109001,Matthew M. Pieri
5082560861,F. Prada
5039049327,M. Salvato
5008915976,Donald P. Schneider
5040721234,Audrey Simmons
5041417037,Matteo Viel
5011894141,L.-Y. Zhu
5002511145,Ryan Smith
5009459441,Julian F. Thayer
5053885640,Sahib S. Khalsa
5058347768,Richard D. Lane
5009709215,Rajeev K. Varshney
5009208331,Chengcheng Shi
5010310884,Mahendar Thudi
5009135638,Cédric Mariac
5049049099,Jason G. Wallace
5061488951,He Zhang
5047058138,Yusheng Zhao
5068397432,Xiyin Wang
5008590164,Abhishek Rathore
5071950756,Rakesh K. Srivastava
5023582335,Annapurna Chitikineni
5056684485,Guangyi Fan
5068845425,Prasad Bajaj
5071443516,Somashekhar Punnuri
5032147468,Saurabh Gupta
5082488700,Hao Wang
5033421780,Yong Jiang
5073906518,Marie Couderc
5017027318,Mohan A. V. S. K. Katta
5091816422,Dev Paudel
5024540403,K. D. Mungra
5045712324,Wenbin Chen
5082585885,Karen Harris‐Shultz
5047144806,Vanika Garg
5004591026,Neetin Desai
5085798636,Dadakhalandar Doddamani
5075280791,Ndjido Ardo Kane
5022186908,Joann A. Conner
5076757820,Arindam Ghatak
5025876354,Palak Chaturvedi
5067662810,Sabarinath Subramaniam
5052285750,O. P. Yadav
5070524912,Cécile Berthouly‐Salazar
5003624123,Hamidou Falalou
5028448260,Jianping Wang
5018519344,Xinming Liang
5079957446,Jérémy Clotault
5018113920,Hari D. Upadhyaya
5066930918,Philippe Cubry
5054699767,Bénédicte Rhoné
5001730502,Mame Codou Guèye
5080593893,Ramanjulu Sunkar
5044615899,Christian Dupuy
5025609315,Francesca Sparvoli
5016711754,Shifeng Cheng
5029486676,R S Mahala
5034080499,Bharat Singh
5029705056,Rattan Yadav
5061678137,Swapan K. Datta
5058682015,C. Tom Hash
5020150778,Edward S. Buckler
5024340880,Andrew H. Paterson
5066164830,Peggy Ozias‐Akins
5067699347,Stefania Grando
5042241049,Jun Wang
5010425756,Trilochan Mohapatra
5060741375,Wolfram Weckwerth
5065498438,Jochen C. Reif
5011417600,Xin Liu
5078248700,Yves Vigouroux
5033206695,Xun Xu
5048924093,Idris Adjerid
5078581234,Rebecca Balebako
5072760035,Lorrie Faith Cranor
5048460404,Saranga Komanduri
5014350811,Pedro Giovanni Leon
5081563886,Norman Sadeh
5061205711,Florian Schaub
5019007354,Manya Sleeper
5003642180,Yan Wang
5056978982,Shomir Wilson
5024291314,Xianyao Chen
5000853328,Xuebin Zhang
5000731317,John A. Church
5061389133,CS Watson
5057576854,Matt A. King
5006941093,Didier Monselesan
5051023476,B. Legrésy
5053037440,C. Harig
5076605023,Kris Van Looy
5021866200,J. Bouma
5070376588,Michael Herbst
5004930328,John Koestel
5051455406,Budiman Minasny
5077211941,Umakant Mishra
5079849669,Carsten Montzka
5013588662,Attila Nemes
5044372161,Yakov Pachepsky
5083605154,José Padarian
5021105278,M. G. Schaap
5006353507,Brigitta Tóth
5072552795,Anne Verhoef
5089511693,Jan Vanderborght
5067450806,Martine van der Ploeg
5080685693,Lutz Weihermüller
5076434361,Steffen Zacharias
5009813992,Yonggen Zhang
5028331853,Harry Vereecken
5028475616,Julia H. Indik
5050870311,John Gimbel
5063571591,Haruhiko Abe
5045816418,Ricardo Alkmim Teixeira
5028585204,Ulrika Birgersdotter‐Green
5036451016,Geoffrey D. Clarke
5043642144,Timm Dickfeld
5041955307,Jerry W. Froelich
5021632957,Jonathan D. Grant
5081882998,David L. Hayes
5019955596,Hein Heidbüchel
5039827790,Salim F. Idriss
5071441863,Emanuel Kanal
5041919553,Rachel Lampert
5053221139,Christian Machado
5001427605,John Mandrola
5075752624,Saman Nazarian
5039541572,Kristen K. Patton
5070499541,Marc A. Rozner
5055941917,Robert J. Russo
5044432117,Win Kuang Shen
5051964904,Jerold S. Shinbane
5048832531,Wee Siong Teo
5016800722,William Uribe
5045506197,Atul Verma
5060520355,Bruce L. Wilkoff
5050980874,Pamela K. Woodard
5042509817,Huaqing Zhang
5005718231,Yong Xiao
5062973946,Shengrong Bu
5053242519,Dusit Niyato
5009869994,F. Richard Yu
5063667378,Zhu Han
5051652954,Elinor M. Lichtenberg
5009686926,Christina M. Kennedy
5077466677,Claire Kremen
5091447784,Péter Batáry
5006374001,F. Berendse
5019896810,Riccardo Bommarco
5039821762,Nilsa A. Bosque‐Pérez
5081869165,Luísa G. Carvalheiro
5032942492,William E. Snyder
5085952515,Neal M. Williams
5085477907,Rachael Winfree
5031425252,Björn K. Klatt
5024019514,Sandra Åström
5041417530,Faye Benjamin
5062990454,Claire Brittain
5059372641,Rebecca Chaplin‐Kramer
5057350038,Yann Clough
5089700587,Bryan N. Danforth
5027301794,Tim Diekötter
5042474692,Sanford D. Eigenbrode
5002332271,Johan Ekroos
5028485362,Elizabeth Elle
5032844734,Breno Magalhães Freitas
5018875767,Yuki Fukuda
5063851629,Hannah R. Gaines-Day
5018673519,Heather Grab
5019882431,Claudio Gratton
5081231785,Andrea Holzschuh
5078861569,Rufus Isaacs
5027938532,Marco Isaia
5035122213,Shalene Jha
5005331277,Dennis Jonason
5078346410,Vincent P. Jones
5070924304,Alexandra‐Maria Klein
5070060511,Jochen Krauß
5064286306,Deborah K. Letourneau
5075546957,Sarina Macfadyen
5022911840,Rachel E. Mallinger
5029940295,Emily A. Martin
5057192443,Eliana Martínez
5051083512,Jane Memmott
5045546868,Lora A. Morandin
5000113368,Lisa A. Neame
5007772271,Mark Otieno
5007271664,Mia G. Park
5033066481,Lukas Pfiffner
5010886313,Michael J. O. Pocock
5022634778,Carlos Ponce
5075817510,Simon G. Potts
5053557273,Katja Poveda
5015355220,Mariangie Ramos
5025399651,Jay A. Rosenheim
5028741564,Maj Rundlöf
5010898410,Hillary S. Sardiñas
5088877486,Manu E. Saunders
5024329828,N.L. Schon
5024883586,Amber R. Sciligo
5033046839,C. Sheena Sidhu
5053128729,Ingolf Steffan‐Dewenter
5038194873,Teja Tscharntke
5071792658,Milan Veselý
5083459636,Wolfgang W. Weisser
5073114162,Julianna K. Wilson
5088983786,David W. Crowder
5026130328,H. S. Costa
5009476013,Patricia D. Silva
5071011669,Jeffrey L. Anderson
5059456481,Aysha Arshad
5028507295,Robert W Biederman
5069020133,Noel G. Boyle
5084290002,Jennifer V. Frabizzio
5045403838,Steven L. Higgins
5000234634,Edward T. Martin
5050607345,Andrew L. Rivard
5029509462,Jason Rubenstein
5013611683,Raymond Schaerf
5033978492,Jennifer Schwartz
5043965596,Dipan J. Shah
5049056497,Gery Tomassoni
5068523459,Gail T. Tominaga
5019766331,Allison Tonkin
5034603212,Seth Uretsky
5066233933,Steven Wolff
5082352652,Guangbo Liu
5008580713,Fen Pei
5074080278,Feng‐Qing Yang
5071679906,Lingxiao Li
5008711530,Amit Dipak Amin
5006882418,Songnian Liu
5021452315,J. Ross Buchan
5049313911,William C. Cho
5039617739,Tamara Sobers
5044894929,Boulat A. Bash
5049404285,Saikat Guha
5036683370,Don Towsley
5064436231,Dennis Goeckel
5077914755,Bruce J. Ellis
5056354682,JeanMarie Bianchi
5075136901,Vladas Griskevicius
5050150088,Willem E. Frankenhuis
5011784854,S. M. Wahl
5086989488,W. B. Hubbard
5023169746,Burkhard Militzer
5057833311,T. Guillot
5052372857,Yamila Miguel
5000119445,N. Movshovitz
5036348596,Yohai Kaspi
5009864558,Ravit Helled
5031951605,D. R. Reese
5041718841,Eli Galanti
5032861206,S. M. Levin
5017025860,J. E. P. Connerney
5079549558,S. J. Bolton
5078061815,Quin E. Denfeld
5076701726,Kerri M. Winters‐Stone
5069583710,James O. Mudd
5064523681,Jill M. Gelow
5030394637,Sawsan Kurdi
5088930342,Christopher S. Lee
5055282124,Anthony D. Barnosky
5079005571,Elizabeth A. Hadly
5047111745,Patrick González
5079096869,Jason J. Head
5025514383,P. David Polly
5072804367,A. Michelle Lawing
5057827558,Jussi T. Eronen
5062999942,David D. Ackerly
5027771799,K George Alex
5057922254,Eric Biber
5020134520,Jessica L. Blois
5057493009,Justin S. Brashares
5081365086,Gerardo Ceballos
5077626098,Edward B. Davis
5013690423,Gregory P. Dietl
5079237908,Rodolfo Dirzo
5020202119,Holly Doremus
5056061984,Mikael Fortelius
5091791741,Harry W. Greene
5051745258,Jessica J. Hellmann
5076816357,Thomas Hickler
5071248765,Stephen T. Jackson
5049837648,Melissa E. Kemp
5031110356,Paul L. Koch
5057581522,Emily Lindsey
5051802386,Cindy V. Looy
5081470647,Charles R. Marshall
5025492781,Chase D. Mendenhall
5056300395,Andreas Mulch
5074091475,Alexis M. Mychajliw
5077988938,Carsten Nowak
5039060186,Uma Ramakrishnan
5043811921,Jan Schnitzler
5036102769,Kashish Das Shrestha
5091157371,Katherine A. Solari
5053360129,Lynn Stegner
5035443061,M. Allison Stegner
5072798418,Nils Christian Stenseth
5026577842,Marvalee H. Wake
5032499056,Zhibin Zhang
5013047385,Howard E. Bond
5005399207,Gail H. Schaefer
5083219373,Ronald L. Gilliland
5004325965,J. B. Holberg
5082189191,Brian D. Mason
5019298676,Irving W. Lindenblad
5061472514,Miranda Seitz-McLeese
5081536948,W. David Arnett
5048944122,P. Demarque
5062967202,F. Spada
5026564301,Patrick Young
5033699041,M. A. Barstow
5041079187,M. R. Burleigh
5054296759,Donald H. Gudehus
5045699018,Xiaolei Ma
5074382466,Liu Cong-cong
5021722908,Huiying Wen
5020760956,Yunpeng Wang
5032118254,Yao Wu
5050895809,Steven R. Archer
5038002253,Erik M. Andersen
5006923333,Katharine I. Predick
5068455420,Susanne Schwinning
5033832272,Robert J. Steidl
5064419373,Steven R. Woods
5001746906,Adam W. Lester
5038370870,Scott D. Moffat
5022570290,Jan Wiener
5042422785,Carol A. Barnes
5080300207,Thomas Wolbers
5015743912,Paul J. CaraDonna
5058854826,William K. Petry
5007676737,Ross M. Brennan
5023093449,J L Cunningham
5002850806,Judith L. Bronstein
5061992490,Nickolas M. Waser
5073703343,Nathan J. Sanders
5026106238,Elizabeth B. Rampe
5090457774,D. W. Ming
5040641316,D. F. Blake
5015494306,T. F. Bristow
5072161432,S. J. Chipera
5013688746,J. P. Grotzinger
5086253195,R. V. Morris
5080582366,S. M. Morrison
5066877694,D. T. Vaniman
5055389410,A. S. Yen
5065828715,C. N. Achilles
5053656101,P. I. Craig
5003896741,David J. Des Marais
5090274702,Robert T. Downs
5036873925,Jack D. Farmer
5021686346,Kim V. Fendrich
5089709457,R. Gellert
5088357781,Robert M. Hazen
5082358047,Linda C. Kah
5072259837,J. M. Morookian
5010595319,T. S. Peretyazhko
5068139559,P. Sarrazin
5033208362,Allan H. Treiman
5083854265,J. A. Berger
5029928846,J. L. Eigenbrode
5010476713,Alberto González Fairén
5078113367,O. Forni
5086990810,Sanjeev Gupta
5044568212,J. A. Hurowitz
5086470303,N. Lanza
5039268982,M. E. Schmidt
5065619325,K. L. Siebach
5031992544,B. Sutter
5011368815,L. M. Thompson
5041470501,Morteza Sadeghi
5026060002,Ebrahim Babaeian
5012038977,Markus Tuller
5077009299,Scott B. Jones
5046517077,Manuela Kellner
5043109675,Satish Noonepalle
5075809491,Qing Lü
5015024651,Anup Srivastava
5025829947,Evgeny A. Zemskov
5016644607,Stephen M. Black
5027875237,Wei� Jin
5029783923,Samuel Shi
5073746929,Zhiguo Li
5008208896,Minshu Li
5039576486,Kristofer Wood
5043430406,Rayna J. Gonzales
5057055806,Qiang Liu
5031846935,Monica Viladomiu
5044896221,Charles Kivolowitz
5014671803,Ahmed Abdulhamid
5041111384,Belgin Dogan
5024725195,Daniel Victorio
5091865567,Jim G. Castellanos
5077920062,Viola Woo
5079176964,Fei Teng
5016790638,Nhan L. Tran
5082192881,Andrew Sczesnak
5041062312,Christina L. L. Chai
5011081844,Myunghoo Kim
5016586314,Gretchen E. Diehl
5021359372,Nadim J. Ajami
5026573989,Joseph F. Petrosino
5030289564,Xi Kathy Zhou
5082931235,Sergio Schwartzman
5091621362,Lisa A. Mandl
5079063516,Meira Abramowitz
5063220199,Vinita Jacob
5043935071,Brian Bosworth
5044969826,Adam F. Steinlauf
5006010540,Ellen Scherl
5026726785,Ho‐Ting Wu
5059162298,Kenneth W. Simpson
5008502344,Randy S. Longman
5010965110,Michael W. Konstan
5052909330,Edward F. McKone
5001508577,Richard B. Moss
5076020034,Gautham Marigowda
5003614183,Simon Tian
5041794497,David A. Waltz
5080088656,Xin Huang
5051616450,Barry Lubarsky
5058796380,Jaime Rubin
5019772790,Stefanie J. Millar
5009160746,David J. Pasta
5062599923,Nicole Mayer-Hamblett
5032042043,Christopher H. Goss
5072488545,Wayne J. Morgan
5086628162,Gregory S. Sawicki
5073827409,Jessica E. Tierney
5066145712,Francesco S. R. Pausata
5029684400,Peter B deMenocal
5052695695,Jonathan D. Tonkin
5080349465,Michael T. Bogan
5080440236,Núria Bonada
5054546391,Blanca Ríos-Touma
5082016681,David A. Lytle
5032221957,A. Adriani
5010112480,Virgil Adumitroaie
5004809288,Michael Allison
5071510295,J. D. Anderson
5018601850,S. K. Atreya
5028621558,Jeremy Bloxham
5032985552,Shannon Brown
5034263610,E. DeJong
5090652532,W. M. Folkner
5022317936,D. Gautier
5008236340,D. Grassi
5049662950,S. Gulkis
5058855884,C. J. Hansen
5052166471,L. Iess
5083620973,Andrew P. Ingersoll
5054486265,M. A. Janssen
5060190178,John Leif Jørgensen
5025570730,C. Li
5030339813,Jonathan I. Lunine
5023513387,A. Mura
5081289074,G. Orton
5022673216,Tobias Owen
5003816970,M. A. Ravine
5015404761,E. J. Smith
5024806835,Paul G. Steffes
5042120030,E. C. Stone
5007436013,D. J. Stevenson
5060986480,R. M. Thorne
5016479543,J. H. Waite
5024693761,Daniele Durante
5054454225,R. W. Ebert
5070965298,T. K. Greathouse
5036664896,V. Hue
5089032115,Marzia Parisi
5029042169,J. R. Szalay
5023744837,R. J. Wilson
5059379027,Brian S. Maitner
5085000887,Brad Boyle
5080985844,Nathan Casler
5034619195,Rick Condit
5018941927,John C. Donoghue
5034633828,Sandra M. Durán
5030101863,Daniel Guaderrama
5056794649,Cody E. Hinchliff
5067481750,Peter M. Jørgensen
5088249791,Nathan J. B. Kraft
5000376962,Brian J. McGill
5006070240,Cory Merow
5024426837,Naia Morueta‐Holme
5063772524,Robert K. Peet
5060883778,Brody Sandel
5011057199,Mark Schildhauer
5019827410,Stephen A. Smith
5041023639,Jens Christian Svenning
5068094251,Barbara M. Thiers
5073523465,Cyrille Violle
5006477815,Susan K. Wiser
5021769351,Brian J. Enquist
5090770917,Katherine Ellingson
5071713826,Mathew R. P. Sapiano
5015785834,Kathryn A. Haass
5037989923,Alexandra Savinkina
5020176139,Misha L. Baker
5049464569,Koo‐Whang Chung
5086994056,Ronald J. W. Henry
5056814639,Jörg Berger
5047905554,Matthew J. Kuehnert
5030672676,Sridhar V. Basavaraju
5058343688,Anna-Christina Eilers
5028539980,Hans‐Walter Rix
5062856015,Edward F. Schlafly
5083732858,Gisella De Rosa
5072395738,K. Chambers
5015282171,J. Greiner
5047654208,W. S. Burgett
5009924157,P. W. Draper
5022085141,N. Kaiser
5085550341,R. P. Kudritzki
5089831351,E. A. Magnier
5054115522,N. Metcalfe
5003934125,C. Waters
5085539263,R. J. Wainscoat
5071518939,Barbara Ercolano
5090482272,Ilaria Pascucci
5076145110,Brendan B. Larsen
5025038366,Elizabeth Christina Miller
5086502539,Matthew K. Rhodes
5033195125,John J. Wiens
5006793958,Samantha J. Reznik
5057783269,John J. B. Allen
5053541193,J. E. P. Connerney
5031212552,F. Bagenal
5046845566,Glenn S. Orton
5003947370,A. Coradini
5041864459,S. K. Stephens
5004810664,P. Mokashi
5071634409,Rob Thorpe
5024640246,Juliana Durack
5044252504,Susan V. Lynch
5085418509,Snehal Nariya
5052814573,Nirav R. Bhakta
5004342057,Avraham Beigelman
5029849168,Mario Castro
5002638673,Anne Marie Dyer
5046059982,Elliot Israel
5048872172,Monica Kraft
5033749081,Richard J. Martin
5069917433,David T. Mauger
5035891959,Sharon R Rosenberg
5049868725,Tonya Sharp-King
5025777435,Steven R. White
5068244386,Prescott G. Woodruff
5090022167,Pedro C. Avila
5001868473,Loren C. Denlinger
5048239328,Fernando Holguín
5037106670,Stephen C. Lazarus
5020629887,Njira Lugogo
5009563289,Wendy C. Moore
5047213494,Stephen P. Peters
5013049965,Loretta G. Que
5040561505,Lewis J. Smith
5012934813,Christine A. Sorkness
5035900139,Michael E. Wechsler
5050793109,Sally E. Wenzel
5016024382,Homer A. Boushey
5032153217,Yvonne J. Huang
5063771330,Paula J. Bates
5068444084,Elsa M. Reyes‐Reyes
5044279007,Mohammad Tariq Malik
5019882116,Emily M. Murphy
5009275052,Martin G. O’Toole
5071197441,John O. Trent
5011827756,Philippe Moreau
5010286156,Asher Chanan‐Khan
5033407869,Andrew W. Roberts
5051117077,Amit Agarwal
5071589084,Thierry Façon
5026574827,Shaji Kumar
5003428531,Cyrille Touzeau
5003818954,Elizabeth A. Punnoose
5079873318,Jaclyn Cordero
5081179675,Wijith Munasinghe
5054899321,Jia Jia
5053884536,Ahmed Hamed Salem
5058733601,Kevin J. Freise
5088427493,Joel D. Leverson
5030362067,Sari H. Enschede
5057862805,Jeremy A. Ross
5089774924,Paulo Maciag
5086730271,Maria Verdugo
5071712855,Simon Harrison
5077443847,Renhe Qiu
5022118565,Song Gao
5015051062,Paola A. Lopez
5049233678,Kimberly L. Ogden
5026905197,Wanping Chen
5002145438,Runfa Chen
5074004958,Qingpei Liu
5008150320,Yi He
5014330688,Kun He
5070265768,Xiaoli Ding
5033374700,Lijing Kang
5070297808,Xiaoxiao Guo
5090740656,Na Xie
5009227168,Youxiang Zhou
5062840553,Yuanyuan Lu
5064022391,Russell J. Cox
5054578682,István Molnár
5051065845,Mu Li
5039482004,Yanchun Shao
5012238780,Fusheng Chen
5028867972,Carolyn A. F. Enquist
5036204437,Stephen T. Jackson
5058015385,Gregg M. Garfin
5087826848,Frank W. Davis
5040101601,Leah R. Gerber
5072479444,Jeremy S. Littell
5061145948,Jennifer L. Tank
5067759426,Adam Terando
5026712005,Tamara Wall
5056427982,Benjamin S. Halpern
5066885842,J. Kevin Hiers
5007945404,Toni Lyn Morelli
5074006697,Elizabeth McNie
5088397741,Nathan L. Stephenson
5029537463,Matthew A. Williamson
5048004686,Connie A. Woodhouse
5090100468,Laurie Yung
5017211223,Mark W. Brunson
5006805828,Kimberly R. Hall
5086739528,Lauren M. Hallett
5072749451,Dawn M. Lawson
5002479499,Max A. Moritz
5005524725,Koren R. Nydick
5027429305,Amber Pairis
5067166318,Andrea J. Ray
5036768971,Claudia M. Regan
5070757383,Hugh D. Safford
5059736386,Mark W. Schwartz
5082174030,M. Rebecca Shaw
5031037291,William D. Tap
5076614788,Zsuzsanna Pápai
5003432789,Brian A. Van Tine
5056823515,Steven Attia
5022982759,Kristen N. Ganjoo
5048969933,Robin L. Jones
5020992966,Scott M. Schuetze
5029966550,Damon R. Reed
5073906112,Sant P. Chawla
5077414729,Richard F. Riedel
5002728271,Anders Krarup-Hansen
5084836759,Maud Toulmonde
5046601855,Peter Hohenberger
5050031420,Giovanni Grignani
5058943490,Lee D. Cranmer
5003417999,Scott H. Okuno
5031405616,Mark Agulnik
5012897957,William L. Read
5042631007,Christopher W. Ryan
5063193415,Thierry Alcindor
5044536062,Xavier F.Garcia del Muro
5030476275,G. Thomas Budd
5000768609,Hussein A. Tawbi
5032225151,Tillman Pearce
5032324034,Stew Kroll
5042484310,Denise K. Reinke
5021550191,Patrick Schöffski
5071611666,Chani Traube
5003904101,Gabrielle Silver
5004835739,Ron Reeder
5065518962,Hannah Doyle
5069530799,Emily Hegel
5022294719,Heather Wolfe
5017114749,Christopher Schneller
5015332667,Melissa Chung
5053266553,Leslie A. Dervan
5035026566,Jane L. Digennaro
5001981264,Sandra Buttram
5080259024,Sapna R. Kudchadkar
5028153719,Kate Madden
5047909234,Mary E. Hartman
5045355337,Mary DeAlmeida
5004319058,Karen Walson
5076343792,Erwin Ista
5019009708,Manuel A. Baarslag
5084656679,Rosanne Salonia
5091468331,John Beca
5016834022,Debbie Long
5030780561,Yu Kawai
5012994707,Ira M. Cheifetz
5075618184,Javier Gelvez
5010946468,Edward J. Truemper
5079625204,Rebecca L. Smith
5026404227,Megan E. Peters
5033778898,AM Iqbal O’Meara
5009333355,Sarah Murphy
5004195839,Abdulmohsen Bokhary
5085661589,Bruce M. Greenwald
5007142069,Michael J. Bell
5027475930,Li Li
5001814840,Kate Maher
5059906860,Alexis Navarre‐Sitchler
5082467328,Jennifer L. Druhan
5070417933,Christof Meile
5079910667,C. R. Lawrence
5035087425,J. Robert Moore
5041409879,Julia Perdrial
5074395966,Pamela Sullivan
5031513397,Aaron Thompson
5019539210,Lixin Jin
5042241499,Edward W. Bolton
5024774960,Susan L. Brantley
5056001794,W. E. Dietrich
5009000174,K. Ulrich Mayer
5004343247,Carl I. Steefel
5052801957,Albert J. Valocchi
5010777390,John M. Zachara
5001760381,Benjamin D. Kocar
5028378377,Jennifer C. McIntosh
5058264455,Benjamin M. Tutolo
5002202341,Mukesh Kumar
5049075261,Eric Sonnenthal
5035720467,Chen Bao
5001722749,Joe Beisman
5029801038,Erik S. Knudsen
5034535391,Agnieszka K. Witkiewicz
5054941032,Marc Fuchs
5038975290,Annette T. Hastie
5082568705,Fernando J. Martínez
5052110481,Jeffrey L. Curtis
5080219607,Claire M. Doerschuk
5000991941,Nadia N. Hansel
5005408745,Stephanie A. Christenson
5059306478,Nirupama Putcha
5044888615,Victor E. Ortega
5060041080,Xingnan Li
5070233463,R. Graham Barr
5037395006,Elizabeth E. Carretta
5064384019,David J. Couper
5086501700,Christopher B. Cooper
5011527598,Eric A. Hoffman
5030333301,Richard E. Kanner
5032445635,Eric C. Kleerup
5055201103,Wanda K. O’Neal
5050506710,R. Paine
5016761421,Neil E. Alexis
5026096786,MeiLan K. Han
5060611549,Deborah A. Meyers
5048656238,Eugene R. Bleecker
5032438300,Wayne H. Anderson
5001166056,Richard C. Boucher
5017665414,Russell P. Bowler
5068134229,Alejandro P. Comellas
5009003396,Gerard J. Criner
5064433832,Ronald G. Crystal
5045141623,Mark T. Dransfield
5007274627,Christine M. Freeman
5052471232,Robert J. Kaner
5065133242,Jerry A. Krishnan
5026070714,Lisa M. LaVange
5017407513,John D. Newell
5056182924,Elizabeth C. Oelsner
5087218579,Robert Paine
5083270547,Stephen I. Rennard
5062711392,Donald P. Tashkin
5021098628,Mary Beth Scholand
5037288031,James M. Wells
5048374080,Robert A. Wise
5012953875,Kyle M. Jones
5084670598,Alyssa C. Pollard
5053582890,Mark Pagel
5077499673,Felipe A. Santana
5049711546,Ryan J. Oelkers
5007295322,D. A. García–Hernández
5049766867,Paul Harding
5022509252,Juna A. Kollmeier
5005304021,Melissa Ness
5035560157,R. Poleski
5010487047,Catalina Zúñiga
5042925803,Joshua D. Simon
5030879214,Guy S. Stringfellow
5071771841,L. Szigetiaros
5050902912,Jamie Tayar
5049558715,Lourens Poorter
5057231855,Masha T. van der Sande
5063034827,E.J.M.M. Arets
5023703536,Nataly Ascarrunz
5020734898,Bryan Finegan
5000093413,Juan Carlos Licona
5028483178,Miguel Martı́nez-Ramos
5006617825,Lucas Mazzei
5031394961,Jorge A. Meave
5082585333,Rodrigo Muñoz
5023892010,Christopher J. Nytch
5013716052,Alexandre A. Oliveira
5047530416,Eduardo A. Pérez‐García
5064087448,Jamir Prado-Júnior
5065247561,Jorge Rodríguez-Velázques
5004052299,Ademir Roberto Ruschel
5031067179,Beatriz Salgado‐Negret
5048017199,Ivan Schiavini
5007173839,Nathan G. Swenson
5046780628,Elkin A. Tenorio
5015704872,Jill Thompson
5073983486,Marisol Toledo
5076595019,María Uriarte
5027960617,P. van der Hout
5091469430,Jess K. Zimmerman
5007328590,Marielos Peña-Claros
5046053396,David Meyer
5087668765,Laura Vincent
5045934923,Erin E. Fox
5055394666,Terence O’Keeffe
5047900529,Kenji Inaba
5089504452,Eileen M. Bulger
5042251160,John B. Holcomb
5090675988,Bryan A. Cotton
5029904968,Alina Sorescu
5045421662,Nooshin L. Warren
5057601374,Larisa Ertekin
5077174975,Francesco Cubadda
5046865885,Brian P. Jackson
5060103502,Kathryn L. Cottingham
5075463269,Yoshira Ornelas Van Horne
5006596434,Margaret Kurzius-Spencer
5021774446,Jennifer S. Fang
5057703254,Brian G. Coon
5035331128,Noelle E. Gillis
5058388163,Zehua Chen
5050273807,Jingyao Qiu
5088313695,Thomas Chittenden
5040490476,Janis M. Burt
5086030901,Martin A. Schwartz
5025496492,Karen K. Hirschi
5055910852,Zaiyan Wei
5004425938,Ming-Chyuan Lin
5000014440,Rick B. Vega
5034848027,John P. Konhilas
5028299159,Daniel P. Kelly
