id,paper_id,local_path,server_path
259169467833,2591694678,2591694678/figures/-033.jpg,
259169467812,2591694678,2591694678/figures/-012.jpg,
259169467825,2591694678,2591694678/figures/-025.jpg,
259169467815,2591694678,2591694678/figures/-015.jpg,
259169467806,2591694678,2591694678/figures/-006.jpg,
259169467834,2591694678,2591694678/figures/-034.jpg,
259169467811,2591694678,2591694678/figures/-011.jpg,
275458963502,2754589635,2754589635/figures/-002.jpg,
275458963504,2754589635,2754589635/figures/-004.jpg,
275458963501,2754589635,2754589635/figures/-001.jpg,
275458963503,2754589635,2754589635/figures/-003.jpg,
275458963500,2754589635,2754589635/figures/-000.jpg,
259853858201,2598538582,2598538582/figures/-001.jpg,
259853858200,2598538582,2598538582/figures/-000.jpg,
260362430300,2603624303,2603624303/figures/-000.jpg,
254545769402,2545457694,2545457694/figures/-002.jpg,
254545769404,2545457694,2545457694/figures/-004.jpg,
254545769405,2545457694,2545457694/figures/-005.jpg,
254545769403,2545457694,2545457694/figures/-003.jpg,
254545769406,2545457694,2545457694/figures/-006.jpg,
258712565804,2587125658,2587125658/figures/-004.jpg,
258712565805,2587125658,2587125658/figures/-005.jpg,
258712565806,2587125658,2587125658/figures/-006.jpg,
258768606802,2587686068,2587686068/figures/-002.jpg,
258768606801,2587686068,2587686068/figures/-001.jpg,
258768606800,2587686068,2587686068/figures/-000.jpg,
260422584714,2604225847,2604225847/figures/-014.jpg,
260422584715,2604225847,2604225847/figures/-015.jpg,
260703887302,2607038873,2607038873/figures/-002.jpg,
260703887304,2607038873,2607038873/figures/-004.jpg,
260703887305,2607038873,2607038873/figures/-005.jpg,
260703887301,2607038873,2607038873/figures/-001.jpg,
260703887303,2607038873,2607038873/figures/-003.jpg,
260703887300,2607038873,2607038873/figures/-000.jpg,
260703887307,2607038873,2607038873/figures/-007.jpg,
260703887306,2607038873,2607038873/figures/-006.jpg,
258750606602,2587506066,2587506066/figures/-002.jpg,
258750606601,2587506066,2587506066/figures/-001.jpg,
258750606603,2587506066,2587506066/figures/-003.jpg,
258750606600,2587506066,2587506066/figures/-000.jpg,
260784371702,2607843717,2607843717/figures/-002.jpg,
260784371709,2607843717,2607843717/figures/-009.jpg,
260784371705,2607843717,2607843717/figures/-005.jpg,
260784371701,2607843717,2607843717/figures/-001.jpg,
260784371703,2607843717,2607843717/figures/-003.jpg,
260784371700,2607843717,2607843717/figures/-000.jpg,
260784371707,2607843717,2607843717/figures/-007.jpg,
257553972301,2575539723,2575539723/figures/-001.jpg,
257553972300,2575539723,2575539723/figures/-000.jpg,
256805030102,2568050301,2568050301/figures/-002.jpg,
256805030101,2568050301,2568050301/figures/-001.jpg,
256805030103,2568050301,2568050301/figures/-003.jpg,
256805030100,2568050301,2568050301/figures/-000.jpg,
258864211714,2588642117,2588642117/figures/-014.jpg,
258864211718,2588642117,2588642117/figures/-018.jpg,
258864211720,2588642117,2588642117/figures/-020.jpg,
258864211716,2588642117,2588642117/figures/-016.jpg,
258864211709,2588642117,2588642117/figures/-009.jpg,
258864211705,2588642117,2588642117/figures/-005.jpg,
258864211710,2588642117,2588642117/figures/-010.jpg,
258864211719,2588642117,2588642117/figures/-019.jpg,
258864211722,2588642117,2588642117/figures/-022.jpg,
258864211703,2588642117,2588642117/figures/-003.jpg,
258864211713,2588642117,2588642117/figures/-013.jpg,
258864211721,2588642117,2588642117/figures/-021.jpg,
258864211717,2588642117,2588642117/figures/-017.jpg,
258864211712,2588642117,2588642117/figures/-012.jpg,
258864211715,2588642117,2588642117/figures/-015.jpg,
258864211706,2588642117,2588642117/figures/-006.jpg,
258864211711,2588642117,2588642117/figures/-011.jpg,
260976870200,2609768702,2609768702/figures/-000.jpg,
255910308002,2559103080,2559103080/figures/-002.jpg,
255910308001,2559103080,2559103080/figures/-001.jpg,
255910308000,2559103080,2559103080/figures/-000.jpg,
277386937114,2773869371,2773869371/figures/-014.jpg,
277386937130,2773869371,2773869371/figures/-030.jpg,
277386937123,2773869371,2773869371/figures/-023.jpg,
277386937118,2773869371,2773869371/figures/-018.jpg,
277386937145,2773869371,2773869371/figures/-045.jpg,
277386937120,2773869371,2773869371/figures/-020.jpg,
277386937140,2773869371,2773869371/figures/-040.jpg,
277386937124,2773869371,2773869371/figures/-024.jpg,
277386937122,2773869371,2773869371/figures/-022.jpg,
277386937101,2773869371,2773869371/figures/-001.jpg,
277386937100,2773869371,2773869371/figures/-000.jpg,
277386937129,2773869371,2773869371/figures/-029.jpg,
277386937121,2773869371,2773869371/figures/-021.jpg,
277386937117,2773869371,2773869371/figures/-017.jpg,
277386937143,2773869371,2773869371/figures/-043.jpg,
277386937115,2773869371,2773869371/figures/-015.jpg,
277386937144,2773869371,2773869371/figures/-044.jpg,
277386937146,2773869371,2773869371/figures/-046.jpg,
258648567002,2586485670,2586485670/figures/-002.jpg,
258648567004,2586485670,2586485670/figures/-004.jpg,
258648567005,2586485670,2586485670/figures/-005.jpg,
258648567001,2586485670,2586485670/figures/-001.jpg,
258648567003,2586485670,2586485670/figures/-003.jpg,
258648567000,2586485670,2586485670/figures/-000.jpg,
258648567006,2586485670,2586485670/figures/-006.jpg,
262642405214,2626424052,2626424052/figures/-014.jpg,
262642405202,2626424052,2626424052/figures/-002.jpg,
262642405204,2626424052,2626424052/figures/-004.jpg,
262642405218,2626424052,2626424052/figures/-018.jpg,
262642405216,2626424052,2626424052/figures/-016.jpg,
262642405209,2626424052,2626424052/figures/-009.jpg,
262642405205,2626424052,2626424052/figures/-005.jpg,
262642405210,2626424052,2626424052/figures/-010.jpg,
262642405219,2626424052,2626424052/figures/-019.jpg,
262642405201,2626424052,2626424052/figures/-001.jpg,
262642405203,2626424052,2626424052/figures/-003.jpg,
262642405213,2626424052,2626424052/figures/-013.jpg,
262642405200,2626424052,2626424052/figures/-000.jpg,
262642405208,2626424052,2626424052/figures/-008.jpg,
262642405217,2626424052,2626424052/figures/-017.jpg,
262642405207,2626424052,2626424052/figures/-007.jpg,
262642405212,2626424052,2626424052/figures/-012.jpg,
262642405215,2626424052,2626424052/figures/-015.jpg,
262642405206,2626424052,2626424052/figures/-006.jpg,
262642405211,2626424052,2626424052/figures/-011.jpg,
255521710204,2555217102,2555217102/figures/-004.jpg,
255521710209,2555217102,2555217102/figures/-009.jpg,
255521710210,2555217102,2555217102/figures/-010.jpg,
255521710201,2555217102,2555217102/figures/-001.jpg,
255521710200,2555217102,2555217102/figures/-000.jpg,
255521710207,2555217102,2555217102/figures/-007.jpg,
255521710206,2555217102,2555217102/figures/-006.jpg,
258657836204,2586578362,2586578362/figures/-004.jpg,
258657836205,2586578362,2586578362/figures/-005.jpg,
258657836201,2586578362,2586578362/figures/-001.jpg,
258657836203,2586578362,2586578362/figures/-003.jpg,
258657836200,2586578362,2586578362/figures/-000.jpg,
258657836206,2586578362,2586578362/figures/-006.jpg,
274201126500,2742011265,2742011265/figures/-000.jpg,
260486598501,2604865985,2604865985/figures/-001.jpg,
260486598500,2604865985,2604865985/figures/-000.jpg,
310213676202,3102136762,3102136762/figures/-002.jpg,
310213676209,3102136762,3102136762/figures/-009.jpg,
310213676210,3102136762,3102136762/figures/-010.jpg,
310213676201,3102136762,3102136762/figures/-001.jpg,
310213676208,3102136762,3102136762/figures/-008.jpg,
276124288002,2761242880,2761242880/figures/-002.jpg,
276124288001,2761242880,2761242880/figures/-001.jpg,
275137737202,2751377372,2751377372/figures/-002.jpg,
275137737204,2751377372,2751377372/figures/-004.jpg,
275137737201,2751377372,2751377372/figures/-001.jpg,
275137737203,2751377372,2751377372/figures/-003.jpg,
275137737200,2751377372,2751377372/figures/-000.jpg,
277489418673,2774894185,2774894185/figures/-173.jpg,
277489418715,2774894185,2774894185/figures/-215.jpg,
277489418590,2774894185,2774894185/figures/-090.jpg,
277489418698,2774894185,2774894185/figures/-198.jpg,
277489418703,2774894185,2774894185/figures/-203.jpg,
277489418593,2774894185,2774894185/figures/-093.jpg,
277489418550,2774894185,2774894185/figures/-050.jpg,
277489418555,2774894185,2774894185/figures/-055.jpg,
277489418575,2774894185,2774894185/figures/-075.jpg,
277489418553,2774894185,2774894185/figures/-053.jpg,
277489418708,2774894185,2774894185/figures/-208.jpg,
277489418650,2774894185,2774894185/figures/-150.jpg,
277489418730,2774894185,2774894185/figures/-230.jpg,
277489418545,2774894185,2774894185/figures/-045.jpg,
277489418625,2774894185,2774894185/figures/-125.jpg,
277489418668,2774894185,2774894185/figures/-168.jpg,
277489418685,2774894185,2774894185/figures/-185.jpg,
277489418580,2774894185,2774894185/figures/-080.jpg,
277489418655,2774894185,2774894185/figures/-155.jpg,
277489418570,2774894185,2774894185/figures/-070.jpg,
277489418660,2774894185,2774894185/figures/-160.jpg,
277489418540,2774894185,2774894185/figures/-040.jpg,
277489418675,2774894185,2774894185/figures/-175.jpg,
277489418600,2774894185,2774894185/figures/-100.jpg,
277489418743,2774894185,2774894185/figures/-243.jpg,
277489418610,2774894185,2774894185/figures/-110.jpg,
277489418658,2774894185,2774894185/figures/-158.jpg,
277489418563,2774894185,2774894185/figures/-063.jpg,
277489418595,2774894185,2774894185/figures/-095.jpg,
277489418578,2774894185,2774894185/figures/-078.jpg,
277489418565,2774894185,2774894185/figures/-065.jpg,
277489418688,2774894185,2774894185/figures/-188.jpg,
277489418738,2774894185,2774894185/figures/-238.jpg,
277489418500,2774894185,2774894185/figures/-000.jpg,
277489418583,2774894185,2774894185/figures/-083.jpg,
277489418665,2774894185,2774894185/figures/-165.jpg,
277489418733,2774894185,2774894185/figures/-233.jpg,
277489418670,2774894185,2774894185/figures/-170.jpg,
277489418680,2774894185,2774894185/figures/-180.jpg,
277489418695,2774894185,2774894185/figures/-195.jpg,
277489418745,2774894185,2774894185/figures/-245.jpg,
277489418640,2774894185,2774894185/figures/-140.jpg,
277489418558,2774894185,2774894185/figures/-058.jpg,
277489418690,2774894185,2774894185/figures/-190.jpg,
277489418718,2774894185,2774894185/figures/-218.jpg,
277489418630,2774894185,2774894185/figures/-130.jpg,
277489418585,2774894185,2774894185/figures/-085.jpg,
277489418605,2774894185,2774894185/figures/-105.jpg,
277489418568,2774894185,2774894185/figures/-068.jpg,
277489418700,2774894185,2774894185/figures/-200.jpg,
277489418645,2774894185,2774894185/figures/-145.jpg,
277489418635,2774894185,2774894185/figures/-135.jpg,
277489418725,2774894185,2774894185/figures/-225.jpg,
277489418560,2774894185,2774894185/figures/-060.jpg,
277489418598,2774894185,2774894185/figures/-098.jpg,
277489418705,2774894185,2774894185/figures/-205.jpg,
277489418710,2774894185,2774894185/figures/-210.jpg,
277489418735,2774894185,2774894185/figures/-235.jpg,
277489418615,2774894185,2774894185/figures/-115.jpg,
277489418713,2774894185,2774894185/figures/-213.jpg,
277489418740,2774894185,2774894185/figures/-240.jpg,
277489418728,2774894185,2774894185/figures/-228.jpg,
277489418620,2774894185,2774894185/figures/-120.jpg,
277489418720,2774894185,2774894185/figures/-220.jpg,
251879911302,2518799113,2518799113/figures/-002.jpg,
251879911304,2518799113,2518799113/figures/-004.jpg,
251879911305,2518799113,2518799113/figures/-005.jpg,
251879911301,2518799113,2518799113/figures/-001.jpg,
251879911303,2518799113,2518799113/figures/-003.jpg,
251879911300,2518799113,2518799113/figures/-000.jpg,
276986645601,2769866456,2769866456/figures/-001.jpg,
261377005904,2613770059,2613770059/figures/-004.jpg,
261377005905,2613770059,2613770059/figures/-005.jpg,
261377005903,2613770059,2613770059/figures/-003.jpg,
261377005900,2613770059,2613770059/figures/-000.jpg,
261880807802,2618808078,2618808078/figures/-002.jpg,
261880807800,2618808078,2618808078/figures/-000.jpg,
276666872301,2766668723,2766668723/figures/-001.jpg,
276666872300,2766668723,2766668723/figures/-000.jpg,
277012286402,2770122864,2770122864/figures/-002.jpg,
277012286404,2770122864,2770122864/figures/-004.jpg,
277012286401,2770122864,2770122864/figures/-001.jpg,
277012286403,2770122864,2770122864/figures/-003.jpg,
253625240200,2536252402,2536252402/figures/-000.jpg,
258592338602,2585923386,2585923386/figures/-002.jpg,
258592338604,2585923386,2585923386/figures/-004.jpg,
258592338605,2585923386,2585923386/figures/-005.jpg,
258592338601,2585923386,2585923386/figures/-001.jpg,
258592338603,2585923386,2585923386/figures/-003.jpg,
258592338600,2585923386,2585923386/figures/-000.jpg,
258592338606,2585923386,2585923386/figures/-006.jpg,
260815791800,2608157918,2608157918/figures/-000.jpg,
302300144914,3023001449,3023001449/figures/-014.jpg,
302300144902,3023001449,3023001449/figures/-002.jpg,
302300144904,3023001449,3023001449/figures/-004.jpg,
302300144918,3023001449,3023001449/figures/-018.jpg,
302300144916,3023001449,3023001449/figures/-016.jpg,
302300144909,3023001449,3023001449/figures/-009.jpg,
302300144905,3023001449,3023001449/figures/-005.jpg,
302300144910,3023001449,3023001449/figures/-010.jpg,
302300144901,3023001449,3023001449/figures/-001.jpg,
302300144903,3023001449,3023001449/figures/-003.jpg,
302300144913,3023001449,3023001449/figures/-013.jpg,
302300144900,3023001449,3023001449/figures/-000.jpg,
302300144908,3023001449,3023001449/figures/-008.jpg,
302300144917,3023001449,3023001449/figures/-017.jpg,
302300144907,3023001449,3023001449/figures/-007.jpg,
302300144912,3023001449,3023001449/figures/-012.jpg,
302300144915,3023001449,3023001449/figures/-015.jpg,
302300144906,3023001449,3023001449/figures/-006.jpg,
302300144911,3023001449,3023001449/figures/-011.jpg,
258814636802,2588146368,2588146368/figures/-002.jpg,
258814636804,2588146368,2588146368/figures/-004.jpg,
258814636803,2588146368,2588146368/figures/-003.jpg,
258814636800,2588146368,2588146368/figures/-000.jpg,
262122015102,2621220151,2621220151/figures/-002.jpg,
262122015104,2621220151,2621220151/figures/-004.jpg,
262122015109,2621220151,2621220151/figures/-009.jpg,
262122015105,2621220151,2621220151/figures/-005.jpg,
262122015110,2621220151,2621220151/figures/-010.jpg,
262122015101,2621220151,2621220151/figures/-001.jpg,
262122015103,2621220151,2621220151/figures/-003.jpg,
262122015100,2621220151,2621220151/figures/-000.jpg,
262122015108,2621220151,2621220151/figures/-008.jpg,
262122015107,2621220151,2621220151/figures/-007.jpg,
262122015106,2621220151,2621220151/figures/-006.jpg,
262260587271,2622605872,2622605872/figures/-071.jpg,
262260587204,2622605872,2622605872/figures/-004.jpg,
262260587270,2622605872,2622605872/figures/-070.jpg,
262260587209,2622605872,2622605872/figures/-009.jpg,
262260587205,2622605872,2622605872/figures/-005.jpg,
262260587210,2622605872,2622605872/figures/-010.jpg,
262260587203,2622605872,2622605872/figures/-003.jpg,
262260587269,2622605872,2622605872/figures/-069.jpg,
262260587423,2622605872,2622605872/figures/-223.jpg,
262260587208,2622605872,2622605872/figures/-008.jpg,
262260587207,2622605872,2622605872/figures/-007.jpg,
262260587424,2622605872,2622605872/figures/-224.jpg,
262260587425,2622605872,2622605872/figures/-225.jpg,
261412383801,2614123838,2614123838/figures/-001.jpg,
261412383800,2614123838,2614123838/figures/-000.jpg,
276676539401,2766765394,2766765394/figures/-001.jpg,
276676539400,2766765394,2766765394/figures/-000.jpg,
261020069602,2610200696,2610200696/figures/-002.jpg,
261020069604,2610200696,2610200696/figures/-004.jpg,
261020069601,2610200696,2610200696/figures/-001.jpg,
261020069600,2610200696,2610200696/figures/-000.jpg,
261020069607,2610200696,2610200696/figures/-007.jpg,
258801137114,2588011371,2588011371/figures/-014.jpg,
258801137120,2588011371,2588011371/figures/-020.jpg,
258801137109,2588011371,2588011371/figures/-009.jpg,
258801137100,2588011371,2588011371/figures/-000.jpg,
258801137121,2588011371,2588011371/figures/-021.jpg,
258801137117,2588011371,2588011371/figures/-017.jpg,
258801137112,2588011371,2588011371/figures/-012.jpg,
258801137115,2588011371,2588011371/figures/-015.jpg,
258801137111,2588011371,2588011371/figures/-011.jpg,
256031134402,2560311344,2560311344/figures/-002.jpg,
256031134401,2560311344,2560311344/figures/-001.jpg,
256031134403,2560311344,2560311344/figures/-003.jpg,
256031134400,2560311344,2560311344/figures/-000.jpg,
257653458800,2576534588,2576534588/figures/-000.jpg,
258436127902,2584361279,2584361279/figures/-002.jpg,
258436127904,2584361279,2584361279/figures/-004.jpg,
258436127905,2584361279,2584361279/figures/-005.jpg,
258436127901,2584361279,2584361279/figures/-001.jpg,
258436127903,2584361279,2584361279/figures/-003.jpg,
258436127900,2584361279,2584361279/figures/-000.jpg,
258436127906,2584361279,2584361279/figures/-006.jpg,
256002917504,2560029175,2560029175/figures/-004.jpg,
256002917500,2560029175,2560029175/figures/-000.jpg,
256002917507,2560029175,2560029175/figures/-007.jpg,
262386789114,2623867891,2623867891/figures/-014.jpg,
262386789102,2623867891,2623867891/figures/-002.jpg,
262386789104,2623867891,2623867891/figures/-004.jpg,
262386789118,2623867891,2623867891/figures/-018.jpg,
262386789120,2623867891,2623867891/figures/-020.jpg,
262386789116,2623867891,2623867891/figures/-016.jpg,
262386789109,2623867891,2623867891/figures/-009.jpg,
262386789105,2623867891,2623867891/figures/-005.jpg,
262386789110,2623867891,2623867891/figures/-010.jpg,
262386789119,2623867891,2623867891/figures/-019.jpg,
262386789101,2623867891,2623867891/figures/-001.jpg,
262386789103,2623867891,2623867891/figures/-003.jpg,
262386789113,2623867891,2623867891/figures/-013.jpg,
262386789100,2623867891,2623867891/figures/-000.jpg,
262386789108,2623867891,2623867891/figures/-008.jpg,
262386789121,2623867891,2623867891/figures/-021.jpg,
262386789117,2623867891,2623867891/figures/-017.jpg,
262386789107,2623867891,2623867891/figures/-007.jpg,
262386789112,2623867891,2623867891/figures/-012.jpg,
262386789115,2623867891,2623867891/figures/-015.jpg,
262386789106,2623867891,2623867891/figures/-006.jpg,
262386789111,2623867891,2623867891/figures/-011.jpg,
274829403501,2748294035,2748294035/figures/-001.jpg,
274829403500,2748294035,2748294035/figures/-000.jpg,
274918779802,2749187798,2749187798/figures/-002.jpg,
274918779804,2749187798,2749187798/figures/-004.jpg,
274918779805,2749187798,2749187798/figures/-005.jpg,
274918779801,2749187798,2749187798/figures/-001.jpg,
274918779803,2749187798,2749187798/figures/-003.jpg,
274918779800,2749187798,2749187798/figures/-000.jpg,
274918779807,2749187798,2749187798/figures/-007.jpg,
274918779806,2749187798,2749187798/figures/-006.jpg,
260205824900,2602058249,2602058249/figures/-000.jpg,
259150345404,2591503454,2591503454/figures/-004.jpg,
275602054502,2756020545,2756020545/figures/-002.jpg,
275602054504,2756020545,2756020545/figures/-004.jpg,
275602054501,2756020545,2756020545/figures/-001.jpg,
275602054503,2756020545,2756020545/figures/-003.jpg,
275602054500,2756020545,2756020545/figures/-000.jpg,
249988142902,2499881429,2499881429/figures/-002.jpg,
249988142904,2499881429,2499881429/figures/-004.jpg,
249988142901,2499881429,2499881429/figures/-001.jpg,
249988142903,2499881429,2499881429/figures/-003.jpg,
249988142900,2499881429,2499881429/figures/-000.jpg,
261117179001,2611171790,2611171790/figures/-001.jpg,
261117179000,2611171790,2611171790/figures/-000.jpg,
276994476503,2769944765,2769944765/figures/-003.jpg,
255455508730,2554555087,2554555087/figures/-030.jpg,
255455508748,2554555087,2554555087/figures/-048.jpg,
255455508726,2554555087,2554555087/figures/-026.jpg,
255455508704,2554555087,2554555087/figures/-004.jpg,
255455508723,2554555087,2554555087/figures/-023.jpg,
255455508718,2554555087,2554555087/figures/-018.jpg,
255455508740,2554555087,2554555087/figures/-040.jpg,
255455508724,2554555087,2554555087/figures/-024.jpg,
255455508716,2554555087,2554555087/figures/-016.jpg,
255455508705,2554555087,2554555087/figures/-005.jpg,
255455508719,2554555087,2554555087/figures/-019.jpg,
255455508728,2554555087,2554555087/figures/-028.jpg,
255455508703,2554555087,2554555087/figures/-003.jpg,
255455508700,2554555087,2554555087/figures/-000.jpg,
255455508735,2554555087,2554555087/figures/-035.jpg,
255455508721,2554555087,2554555087/figures/-021.jpg,
255455508732,2554555087,2554555087/figures/-032.jpg,
255455508747,2554555087,2554555087/figures/-047.jpg,
255455508744,2554555087,2554555087/figures/-044.jpg,
255455508746,2554555087,2554555087/figures/-046.jpg,
261293192100,2612931921,2612931921/figures/-000.jpg,
259127400302,2591274003,2591274003/figures/-002.jpg,
259127400304,2591274003,2591274003/figures/-004.jpg,
259127400305,2591274003,2591274003/figures/-005.jpg,
259127400303,2591274003,2591274003/figures/-003.jpg,
259127400307,2591274003,2591274003/figures/-007.jpg,
259127400306,2591274003,2591274003/figures/-006.jpg,
260509344302,2605093443,2605093443/figures/-002.jpg,
260509344301,2605093443,2605093443/figures/-001.jpg,
260509344300,2605093443,2605093443/figures/-000.jpg,
260045044214,2600450442,2600450442/figures/-014.jpg,
260045044230,2600450442,2600450442/figures/-030.jpg,
260045044226,2600450442,2600450442/figures/-026.jpg,
260045044202,2600450442,2600450442/figures/-002.jpg,
260045044204,2600450442,2600450442/figures/-004.jpg,
260045044223,2600450442,2600450442/figures/-023.jpg,
260045044218,2600450442,2600450442/figures/-018.jpg,
260045044220,2600450442,2600450442/figures/-020.jpg,
260045044224,2600450442,2600450442/figures/-024.jpg,
260045044231,2600450442,2600450442/figures/-031.jpg,
260045044216,2600450442,2600450442/figures/-016.jpg,
260045044209,2600450442,2600450442/figures/-009.jpg,
260045044205,2600450442,2600450442/figures/-005.jpg,
260045044210,2600450442,2600450442/figures/-010.jpg,
260045044219,2600450442,2600450442/figures/-019.jpg,
260045044222,2600450442,2600450442/figures/-022.jpg,
260045044201,2600450442,2600450442/figures/-001.jpg,
260045044228,2600450442,2600450442/figures/-028.jpg,
260045044203,2600450442,2600450442/figures/-003.jpg,
260045044213,2600450442,2600450442/figures/-013.jpg,
260045044200,2600450442,2600450442/figures/-000.jpg,
260045044229,2600450442,2600450442/figures/-029.jpg,
260045044208,2600450442,2600450442/figures/-008.jpg,
260045044221,2600450442,2600450442/figures/-021.jpg,
260045044217,2600450442,2600450442/figures/-017.jpg,
260045044207,2600450442,2600450442/figures/-007.jpg,
260045044227,2600450442,2600450442/figures/-027.jpg,
260045044212,2600450442,2600450442/figures/-012.jpg,
260045044225,2600450442,2600450442/figures/-025.jpg,
260045044215,2600450442,2600450442/figures/-015.jpg,
260045044206,2600450442,2600450442/figures/-006.jpg,
260045044211,2600450442,2600450442/figures/-011.jpg,
228227818514,2282278185,2282278185/figures/-014.jpg,
228227818502,2282278185,2282278185/figures/-002.jpg,
228227818504,2282278185,2282278185/figures/-004.jpg,
228227818520,2282278185,2282278185/figures/-020.jpg,
228227818509,2282278185,2282278185/figures/-009.jpg,
